id,length,starting_pitch,sequence
655,8,S,"S, B, F, F, B, B, F, S"
656,8,S,"S, B, F, F, B, B, F, C"
657,8,S,"S, B, F, F, B, F, B, S"
658,8,S,"S, B, F, F, B, F, B, C"
659,8,S,"S, B, F, F, B, F, F, S"
660,8,S,"S, B, F, F, B, F, F, C"
661,8,S,"S, B, F, F, F, B, B, S"
662,8,S,"S, B, F, F, F, B, B, C"
663,8,S,"S, B, F, F, F, B, F, S"
664,8,S,"S, B, F, F, F, B, F, C"
665,8,S,"S, B, F, F, F, F, B, S"
666,8,S,"S, B, F, F, F, F, B, C"
667,8,S,"S, B, F, F, F, F, F, S"
668,8,S,"S, B, F, F, F, F, F, C"
669,8,S,"S, F, B, B, B, F, F, S"
670,8,S,"S, F, B, B, B, F, F, C"
671,8,S,"S, F, B, B, F, B, F, S"
672,8,S,"S, F, B, B, F, B, F, C"
673,8,S,"S, F, B, B, F, F, B, S"
674,8,S,"S, F, B, B, F, F, B, C"
675,8,S,"S, F, B, B, F, F, F, S"
676,8,S,"S, F, B, B, F, F, F, C"
677,8,S,"S, F, B, F, B, B, F, S"
678,8,S,"S, F, B, F, B, B, F, C"
679,8,S,"S, F, B, F, B, F, B, S"
680,8,S,"S, F, B, F, B, F, B, C"
681,8,S,"S, F, B, F, B, F, F, S"
682,8,S,"S, F, B, F, B, F, F, C"
683,8,S,"S, F, B, F, F, B, B, S"
684,8,S,"S, F, B, F, F, B, B, C"
685,8,S,"S, F, B, F, F, B, F, S"
686,8,S,"S, F, B, F, F, B, F, C"
687,8,S,"S, F, B, F, F, F, B, S"
688,8,S,"S, F, B, F, F, F, B, C"
689,8,S,"S, F, B, F, F, F, F, S"
690,8,S,"S, F, B, F, F, F, F, C"
691,8,S,"S, F, F, B, B, B, F, S"
692,8,S,"S, F, F, B, B, B, F, C"
693,8,S,"S, F, F, B, B, F, B, S"
694,8,S,"S, F, F, B, B, F, B, C"
695,8,S,"S, F, F, B, B, F, F, S"
696,8,S,"S, F, F, B, B, F, F, C"
697,8,S,"S, F, F, B, F, B, B, S"
698,8,S,"S, F, F, B, F, B, B, C"
699,8,S,"S, F, F, B, F, B, F, S"
700,8,S,"S, F, F, B, F, B, F, C"
701,8,S,"S, F, F, B, F, F, B, S"
702,8,S,"S, F, F, B, F, F, B, C"
703,8,S,"S, F, F, B, F, F, F, S"
704,8,S,"S, F, F, B, F, F, F, C"
705,8,S,"S, F, F, F, B, B, B, S"
706,8,S,"S, F, F, F, B, B, B, C"
707,8,S,"S, F, F, F, B, B, F, S"
708,8,S,"S, F, F, F, B, B, F, C"
709,8,S,"S, F, F, F, B, F, B, S"
710,8,S,"S, F, F, F, B, F, B, C"
711,8,S,"S, F, F, F, B, F, F, S"
712,8,S,"S, F, F, F, B, F, F, C"
713,8,S,"S, F, F, F, F, B, B, S"
714,8,S,"S, F, F, F, F, B, B, C"
715,8,S,"S, F, F, F, F, B, F, S"
716,8,S,"S, F, F, F, F, B, F, C"
717,8,S,"S, F, F, F, F, F, B, S"
718,8,S,"S, F, F, F, F, F, B, C"
719,8,S,"S, F, F, F, F, F, F, S"
720,8,S,"S, F, F, F, F, F, F, C"
721,8,C,"C, B, B, B, F, F, F, S"
722,8,C,"C, B, B, B, F, F, F, C"
723,8,C,"C, B, B, F, B, F, F, S"
724,8,C,"C, B, B, F, B, F, F, C"
725,8,C,"C, B, B, F, F, B, F, S"
726,8,C,"C, B, B, F, F, B, F, C"
727,8,C,"C, B, B, F, F, F, B, S"
728,8,C,"C, B, B, F, F, F, B, C"
729,8,C,"C, B, B, F, F, F, F, S"
730,8,C,"C, B, B, F, F, F, F, C"
731,8,C,"C, B, F, B, B, F, F, S"
732,8,C,"C, B, F, B, B, F, F, C"
733,8,C,"C, B, F, B, F, B, F, S"
734,8,C,"C, B, F, B, F, B, F, C"
735,8,C,"C, B, F, B, F, F, B, S"
736,8,C,"C, B, F, B, F, F, B, C"
737,8,C,"C, B, F, B, F, F, F, S"
738,8,C,"C, B, F, B, F, F, F, C"
739,8,C,"C, B, F, F, B, B, F, S"
740,8,C,"C, B, F, F, B, B, F, C"
741,8,C,"C, B, F, F, B, F, B, S"
742,8,C,"C, B, F, F, B, F, B, C"
743,8,C,"C, B, F, F, B, F, F, S"
744,8,C,"C, B, F, F, B, F, F, C"
745,8,C,"C, B, F, F, F, B, B, S"
746,8,C,"C, B, F, F, F, B, B, C"
747,8,C,"C, B, F, F, F, B, F, S"
748,8,C,"C, B, F, F, F, B, F, C"
749,8,C,"C, B, F, F, F, F, B, S"
750,8,C,"C, B, F, F, F, F, B, C"
751,8,C,"C, B, F, F, F, F, F, S"
752,8,C,"C, B, F, F, F, F, F, C"
753,8,C,"C, F, B, B, B, F, F, S"
754,8,C,"C, F, B, B, B, F, F, C"
755,8,C,"C, F, B, B, F, B, F, S"
756,8,C,"C, F, B, B, F, B, F, C"
757,8,C,"C, F, B, B, F, F, B, S"
758,8,C,"C, F, B, B, F, F, B, C"
759,8,C,"C, F, B, B, F, F, F, S"
760,8,C,"C, F, B, B, F, F, F, C"
761,8,C,"C, F, B, F, B, B, F, S"
762,8,C,"C, F, B, F, B, B, F, C"
763,8,C,"C, F, B, F, B, F, B, S"
764,8,C,"C, F, B, F, B, F, B, C"
765,8,C,"C, F, B, F, B, F, F, S"
766,8,C,"C, F, B, F, B, F, F, C"
767,8,C,"C, F, B, F, F, B, B, S"
768,8,C,"C, F, B, F, F, B, B, C"
769,8,C,"C, F, B, F, F, B, F, S"
770,8,C,"C, F, B, F, F, B, F, C"
771,8,C,"C, F, B, F, F, F, B, S"
772,8,C,"C, F, B, F, F, F, B, C"
773,8,C,"C, F, B, F, F, F, F, S"
774,8,C,"C, F, B, F, F, F, F, C"
775,8,C,"C, F, F, B, B, B, F, S"
776,8,C,"C, F, F, B, B, B, F, C"
777,8,C,"C, F, F, B, B, F, B, S"
778,8,C,"C, F, F, B, B, F, B, C"
779,8,C,"C, F, F, B, B, F, F, S"
780,8,C,"C, F, F, B, B, F, F, C"
781,8,C,"C, F, F, B, F, B, B, S"
782,8,C,"C, F, F, B, F, B, B, C"
783,8,C,"C, F, F, B, F, B, F, S"
784,8,C,"C, F, F, B, F, B, F, C"
785,8,C,"C, F, F, B, F, F, B, S"
786,8,C,"C, F, F, B, F, F, B, C"
787,8,C,"C, F, F, B, F, F, F, S"
788,8,C,"C, F, F, B, F, F, F, C"
789,8,C,"C, F, F, F, B, B, B, S"
790,8,C,"C, F, F, F, B, B, B, C"
791,8,C,"C, F, F, F, B, B, F, S"
792,8,C,"C, F, F, F, B, B, F, C"
793,8,C,"C, F, F, F, B, F, B, S"
794,8,C,"C, F, F, F, B, F, B, C"
795,8,C,"C, F, F, F, B, F, F, S"
796,8,C,"C, F, F, F, B, F, F, C"
797,8,C,"C, F, F, F, F, B, B, S"
798,8,C,"C, F, F, F, F, B, B, C"
799,8,C,"C, F, F, F, F, B, F, S"
800,8,C,"C, F, F, F, F, B, F, C"
801,8,C,"C, F, F, F, F, F, B, S"
802,8,C,"C, F, F, F, F, F, B, C"
803,8,C,"C, F, F, F, F, F, F, S"
804,8,C,"C, F, F, F, F, F, F, C"
805,8,F,"F, B, B, B, F, F, F, S"
806,8,F,"F, B, B, B, F, F, F, C"
807,8,F,"F, B, B, F, B, F, F, S"
808,8,F,"F, B, B, F, B, F, F, C"
809,8,F,"F, B, B, F, F, B, F, S"
810,8,F,"F, B, B, F, F, B, F, C"
811,8,F,"F, B, B, F, F, F, B, S"
812,8,F,"F, B, B, F, F, F, B, C"
813,8,F,"F, B, B, F, F, F, F, S"
814,8,F,"F, B, B, F, F, F, F, C"
815,8,F,"F, B, F, B, B, F, F, S"
816,8,F,"F, B, F, B, B, F, F, C"
817,8,F,"F, B, F, B, F, B, F, S"
818,8,F,"F, B, F, B, F, B, F, C"
819,8,F,"F, B, F, B, F, F, B, S"
820,8,F,"F, B, F, B, F, F, B, C"
821,8,F,"F, B, F, B, F, F, F, S"
822,8,F,"F, B, F, B, F, F, F, C"
823,8,F,"F, B, F, F, B, B, F, S"
824,8,F,"F, B, F, F, B, B, F, C"
825,8,F,"F, B, F, F, B, F, B, S"
826,8,F,"F, B, F, F, B, F, B, C"
827,8,F,"F, B, F, F, B, F, F, S"
828,8,F,"F, B, F, F, B, F, F, C"
829,8,F,"F, B, F, F, F, B, B, S"
830,8,F,"F, B, F, F, F, B, B, C"
831,8,F,"F, B, F, F, F, B, F, S"
832,8,F,"F, B, F, F, F, B, F, C"
833,8,F,"F, B, F, F, F, F, B, S"
834,8,F,"F, B, F, F, F, F, B, C"
835,8,F,"F, B, F, F, F, F, F, S"
836,8,F,"F, B, F, F, F, F, F, C"
837,8,F,"F, F, B, B, B, F, F, S"
838,8,F,"F, F, B, B, B, F, F, C"
839,8,F,"F, F, B, B, F, B, F, S"
840,8,F,"F, F, B, B, F, B, F, C"
841,8,F,"F, F, B, B, F, F, B, S"
842,8,F,"F, F, B, B, F, F, B, C"
843,8,F,"F, F, B, B, F, F, F, S"
844,8,F,"F, F, B, B, F, F, F, C"
845,8,F,"F, F, B, F, B, B, F, S"
846,8,F,"F, F, B, F, B, B, F, C"
847,8,F,"F, F, B, F, B, F, B, S"
848,8,F,"F, F, B, F, B, F, B, C"
849,8,F,"F, F, B, F, B, F, F, S"
850,8,F,"F, F, B, F, B, F, F, C"
851,8,F,"F, F, B, F, F, B, B, S"
852,8,F,"F, F, B, F, F, B, B, C"
853,8,F,"F, F, B, F, F, B, F, S"
854,8,F,"F, F, B, F, F, B, F, C"
855,8,F,"F, F, B, F, F, F, B, S"
856,8,F,"F, F, B, F, F, F, B, C"
857,8,F,"F, F, B, F, F, F, F, S"
858,8,F,"F, F, B, F, F, F, F, C"
859,8,F,"F, F, F, B, B, B, F, S"
860,8,F,"F, F, F, B, B, B, F, C"
861,8,F,"F, F, F, B, B, F, B, S"
862,8,F,"F, F, F, B, B, F, B, C"
863,8,F,"F, F, F, B, B, F, F, S"
864,8,F,"F, F, F, B, B, F, F, C"
865,8,F,"F, F, F, B, F, B, B, S"
866,8,F,"F, F, F, B, F, B, B, C"
867,8,F,"F, F, F, B, F, B, F, S"
868,8,F,"F, F, F, B, F, B, F, C"
869,8,F,"F, F, F, B, F, F, B, S"
870,8,F,"F, F, F, B, F, F, B, C"
871,8,F,"F, F, F, B, F, F, F, S"
872,8,F,"F, F, F, B, F, F, F, C"
873,8,F,"F, F, F, F, B, B, B, S"
874,8,F,"F, F, F, F, B, B, B, C"
875,8,F,"F, F, F, F, B, B, F, S"
876,8,F,"F, F, F, F, B, B, F, C"
877,8,F,"F, F, F, F, B, F, B, S"
878,8,F,"F, F, F, F, B, F, B, C"
879,8,F,"F, F, F, F, B, F, F, S"
880,8,F,"F, F, F, F, B, F, F, C"
881,8,F,"F, F, F, F, F, B, B, S"
882,8,F,"F, F, F, F, F, B, B, C"
883,8,F,"F, F, F, F, F, B, F, S"
884,8,F,"F, F, F, F, F, B, F, C"
885,8,F,"F, F, F, F, F, F, B, S"
886,8,F,"F, F, F, F, F, F, B, C"
887,8,F,"F, F, F, F, F, F, F, S"
888,8,F,"F, F, F, F, F, F, F, C"
889,9,B,"B, B, B, S, F, F, F, F, S"
890,9,B,"B, B, B, S, F, F, F, F, C"
891,9,B,"B, B, B, C, F, F, F, F, S"
892,9,B,"B, B, B, C, F, F, F, F, C"
893,9,B,"B, B, B, F, F, F, F, F, S"
894,9,B,"B, B, B, F, F, F, F, F, C"
895,9,B,"B, B, S, B, F, F, F, F, S"
896,9,B,"B, B, S, B, F, F, F, F, C"
897,9,B,"B, B, S, F, B, F, F, F, S"
898,9,B,"B, B, S, F, B, F, F, F, C"
899,9,B,"B, B, S, F, F, B, F, F, S"
900,9,B,"B, B, S, F, F, B, F, F, C"
901,9,B,"B, B, S, F, F, F, B, F, S"
902,9,B,"B, B, S, F, F, F, B, F, C"
903,9,B,"B, B, S, F, F, F, F, B, S"
904,9,B,"B, B, S, F, F, F, F, B, C"
905,9,B,"B, B, S, F, F, F, F, F, S"
906,9,B,"B, B, S, F, F, F, F, F, C"
907,9,B,"B, B, C, B, F, F, F, F, S"
908,9,B,"B, B, C, B, F, F, F, F, C"
909,9,B,"B, B, C, F, B, F, F, F, S"
910,9,B,"B, B, C, F, B, F, F, F, C"
911,9,B,"B, B, C, F, F, B, F, F, S"
912,9,B,"B, B, C, F, F, B, F, F, C"
913,9,B,"B, B, C, F, F, F, B, F, S"
914,9,B,"B, B, C, F, F, F, B, F, C"
915,9,B,"B, B, C, F, F, F, F, B, S"
916,9,B,"B, B, C, F, F, F, F, B, C"
917,9,B,"B, B, C, F, F, F, F, F, S"
918,9,B,"B, B, C, F, F, F, F, F, C"
919,9,B,"B, B, F, B, F, F, F, F, S"
920,9,B,"B, B, F, B, F, F, F, F, C"
921,9,B,"B, B, F, F, B, F, F, F, S"
922,9,B,"B, B, F, F, B, F, F, F, C"
923,9,B,"B, B, F, F, F, B, F, F, S"
924,9,B,"B, B, F, F, F, B, F, F, C"
925,9,B,"B, B, F, F, F, F, B, F, S"
926,9,B,"B, B, F, F, F, F, B, F, C"
927,9,B,"B, B, F, F, F, F, F, B, S"
928,9,B,"B, B, F, F, F, F, F, B, C"
929,9,B,"B, B, F, F, F, F, F, F, S"
930,9,B,"B, B, F, F, F, F, F, F, C"
931,9,B,"B, S, B, B, F, F, F, F, S"
932,9,B,"B, S, B, B, F, F, F, F, C"
933,9,B,"B, S, B, F, B, F, F, F, S"
934,9,B,"B, S, B, F, B, F, F, F, C"
935,9,B,"B, S, B, F, F, B, F, F, S"
936,9,B,"B, S, B, F, F, B, F, F, C"
937,9,B,"B, S, B, F, F, F, B, F, S"
938,9,B,"B, S, B, F, F, F, B, F, C"
939,9,B,"B, S, B, F, F, F, F, B, S"
940,9,B,"B, S, B, F, F, F, F, B, C"
941,9,B,"B, S, B, F, F, F, F, F, S"
942,9,B,"B, S, B, F, F, F, F, F, C"
943,9,B,"B, S, F, B, B, F, F, F, S"
944,9,B,"B, S, F, B, B, F, F, F, C"
945,9,B,"B, S, F, B, F, B, F, F, S"
946,9,B,"B, S, F, B, F, B, F, F, C"
947,9,B,"B, S, F, B, F, F, B, F, S"
948,9,B,"B, S, F, B, F, F, B, F, C"
949,9,B,"B, S, F, B, F, F, F, B, S"
950,9,B,"B, S, F, B, F, F, F, B, C"
951,9,B,"B, S, F, B, F, F, F, F, S"
952,9,B,"B, S, F, B, F, F, F, F, C"
953,9,B,"B, S, F, F, B, B, F, F, S"
954,9,B,"B, S, F, F, B, B, F, F, C"
955,9,B,"B, S, F, F, B, F, B, F, S"
956,9,B,"B, S, F, F, B, F, B, F, C"
957,9,B,"B, S, F, F, B, F, F, B, S"
958,9,B,"B, S, F, F, B, F, F, B, C"
959,9,B,"B, S, F, F, B, F, F, F, S"
960,9,B,"B, S, F, F, B, F, F, F, C"
961,9,B,"B, S, F, F, F, B, B, F, S"
962,9,B,"B, S, F, F, F, B, B, F, C"
963,9,B,"B, S, F, F, F, B, F, B, S"
964,9,B,"B, S, F, F, F, B, F, B, C"
965,9,B,"B, S, F, F, F, B, F, F, S"
966,9,B,"B, S, F, F, F, B, F, F, C"
967,9,B,"B, S, F, F, F, F, B, B, S"
968,9,B,"B, S, F, F, F, F, B, B, C"
969,9,B,"B, S, F, F, F, F, B, F, S"
970,9,B,"B, S, F, F, F, F, B, F, C"
971,9,B,"B, S, F, F, F, F, F, B, S"
972,9,B,"B, S, F, F, F, F, F, B, C"
973,9,B,"B, S, F, F, F, F, F, F, S"
974,9,B,"B, S, F, F, F, F, F, F, C"
975,9,B,"B, C, B, B, F, F, F, F, S"
976,9,B,"B, C, B, B, F, F, F, F, C"
977,9,B,"B, C, B, F, B, F, F, F, S"
978,9,B,"B, C, B, F, B, F, F, F, C"
979,9,B,"B, C, B, F, F, B, F, F, S"
980,9,B,"B, C, B, F, F, B, F, F, C"
981,9,B,"B, C, B, F, F, F, B, F, S"
982,9,B,"B, C, B, F, F, F, B, F, C"
983,9,B,"B, C, B, F, F, F, F, B, S"
984,9,B,"B, C, B, F, F, F, F, B, C"
985,9,B,"B, C, B, F, F, F, F, F, S"
986,9,B,"B, C, B, F, F, F, F, F, C"
987,9,B,"B, C, F, B, B, F, F, F, S"
988,9,B,"B, C, F, B, B, F, F, F, C"
989,9,B,"B, C, F, B, F, B, F, F, S"
990,9,B,"B, C, F, B, F, B, F, F, C"
991,9,B,"B, C, F, B, F, F, B, F, S"
992,9,B,"B, C, F, B, F, F, B, F, C"
993,9,B,"B, C, F, B, F, F, F, B, S"
994,9,B,"B, C, F, B, F, F, F, B, C"
995,9,B,"B, C, F, B, F, F, F, F, S"
996,9,B,"B, C, F, B, F, F, F, F, C"
997,9,B,"B, C, F, F, B, B, F, F, S"
998,9,B,"B, C, F, F, B, B, F, F, C"
999,9,B,"B, C, F, F, B, F, B, F, S"
1000,9,B,"B, C, F, F, B, F, B, F, C"
1001,9,B,"B, C, F, F, B, F, F, B, S"
1002,9,B,"B, C, F, F, B, F, F, B, C"
1003,9,B,"B, C, F, F, B, F, F, F, S"
1004,9,B,"B, C, F, F, B, F, F, F, C"
1005,9,B,"B, C, F, F, F, B, B, F, S"
1006,9,B,"B, C, F, F, F, B, B, F, C"
1007,9,B,"B, C, F, F, F, B, F, B, S"
1008,9,B,"B, C, F, F, F, B, F, B, C"
1009,9,B,"B, C, F, F, F, B, F, F, S"
1010,9,B,"B, C, F, F, F, B, F, F, C"
1011,9,B,"B, C, F, F, F, F, B, B, S"
1012,9,B,"B, C, F, F, F, F, B, B, C"
1013,9,B,"B, C, F, F, F, F, B, F, S"
1014,9,B,"B, C, F, F, F, F, B, F, C"
1015,9,B,"B, C, F, F, F, F, F, B, S"
1016,9,B,"B, C, F, F, F, F, F, B, C"
1017,9,B,"B, C, F, F, F, F, F, F, S"
1018,9,B,"B, C, F, F, F, F, F, F, C"
1019,9,B,"B, F, B, B, F, F, F, F, S"
1020,9,B,"B, F, B, B, F, F, F, F, C"
1021,9,B,"B, F, B, F, B, F, F, F, S"
1022,9,B,"B, F, B, F, B, F, F, F, C"
1023,9,B,"B, F, B, F, F, B, F, F, S"
1024,9,B,"B, F, B, F, F, B, F, F, C"
1025,9,B,"B, F, B, F, F, F, B, F, S"
1026,9,B,"B, F, B, F, F, F, B, F, C"
1027,9,B,"B, F, B, F, F, F, F, B, S"
1028,9,B,"B, F, B, F, F, F, F, B, C"
1029,9,B,"B, F, B, F, F, F, F, F, S"
1030,9,B,"B, F, B, F, F, F, F, F, C"
1031,9,B,"B, F, F, B, B, F, F, F, S"
1032,9,B,"B, F, F, B, B, F, F, F, C"
1033,9,B,"B, F, F, B, F, B, F, F, S"
1034,9,B,"B, F, F, B, F, B, F, F, C"
1035,9,B,"B, F, F, B, F, F, B, F, S"
1036,9,B,"B, F, F, B, F, F, B, F, C"
1037,9,B,"B, F, F, B, F, F, F, B, S"
1038,9,B,"B, F, F, B, F, F, F, B, C"
1039,9,B,"B, F, F, B, F, F, F, F, S"
1040,9,B,"B, F, F, B, F, F, F, F, C"
1041,9,B,"B, F, F, F, B, B, F, F, S"
1042,9,B,"B, F, F, F, B, B, F, F, C"
1043,9,B,"B, F, F, F, B, F, B, F, S"
1044,9,B,"B, F, F, F, B, F, B, F, C"
1045,9,B,"B, F, F, F, B, F, F, B, S"
1046,9,B,"B, F, F, F, B, F, F, B, C"
1047,9,B,"B, F, F, F, B, F, F, F, S"
1048,9,B,"B, F, F, F, B, F, F, F, C"
1049,9,B,"B, F, F, F, F, B, B, F, S"
1050,9,B,"B, F, F, F, F, B, B, F, C"
1051,9,B,"B, F, F, F, F, B, F, B, S"
1052,9,B,"B, F, F, F, F, B, F, B, C"
1053,9,B,"B, F, F, F, F, B, F, F, S"
1054,9,B,"B, F, F, F, F, B, F, F, C"
1055,9,B,"B, F, F, F, F, F, B, B, S"
1056,9,B,"B, F, F, F, F, F, B, B, C"
1057,9,B,"B, F, F, F, F, F, B, F, S"
1058,9,B,"B, F, F, F, F, F, B, F, C"
1059,9,B,"B, F, F, F, F, F, F, B, S"
1060,9,B,"B, F, F, F, F, F, F, B, C"
1061,9,B,"B, F, F, F, F, F, F, F, S"
1062,9,B,"B, F, F, F, F, F, F, F, C"
1063,9,S,"S, B, B, B, F, F, F, F, S"
1064,9,S,"S, B, B, B, F, F, F, F, C"
1065,9,S,"S, B, B, F, B, F, F, F, S"
1066,9,S,"S, B, B, F, B, F, F, F, C"
1067,9,S,"S, B, B, F, F, B, F, F, S"
1068,9,S,"S, B, B, F, F, B, F, F, C"
1069,9,S,"S, B, B, F, F, F, B, F, S"
1070,9,S,"S, B, B, F, F, F, B, F, C"
1071,9,S,"S, B, B, F, F, F, F, B, S"
1072,9,S,"S, B, B, F, F, F, F, B, C"
1073,9,S,"S, B, B, F, F, F, F, F, S"
1074,9,S,"S, B, B, F, F, F, F, F, C"
1075,9,S,"S, B, F, B, B, F, F, F, S"
1076,9,S,"S, B, F, B, B, F, F, F, C"
1077,9,S,"S, B, F, B, F, B, F, F, S"
1078,9,S,"S, B, F, B, F, B, F, F, C"
1079,9,S,"S, B, F, B, F, F, B, F, S"
1080,9,S,"S, B, F, B, F, F, B, F, C"
1081,9,S,"S, B, F, B, F, F, F, B, S"
1082,9,S,"S, B, F, B, F, F, F, B, C"
1083,9,S,"S, B, F, B, F, F, F, F, S"
1084,9,S,"S, B, F, B, F, F, F, F, C"
1085,9,S,"S, B, F, F, B, B, F, F, S"
1086,9,S,"S, B, F, F, B, B, F, F, C"
1087,9,S,"S, B, F, F, B, F, B, F, S"
1088,9,S,"S, B, F, F, B, F, B, F, C"
1089,9,S,"S, B, F, F, B, F, F, B, S"
1090,9,S,"S, B, F, F, B, F, F, B, C"
1091,9,S,"S, B, F, F, B, F, F, F, S"
1092,9,S,"S, B, F, F, B, F, F, F, C"
1093,9,S,"S, B, F, F, F, B, B, F, S"
1094,9,S,"S, B, F, F, F, B, B, F, C"
1095,9,S,"S, B, F, F, F, B, F, B, S"
1096,9,S,"S, B, F, F, F, B, F, B, C"
1097,9,S,"S, B, F, F, F, B, F, F, S"
1098,9,S,"S, B, F, F, F, B, F, F, C"
1099,9,S,"S, B, F, F, F, F, B, B, S"
1100,9,S,"S, B, F, F, F, F, B, B, C"
1101,9,S,"S, B, F, F, F, F, B, F, S"
1102,9,S,"S, B, F, F, F, F, B, F, C"
1103,9,S,"S, B, F, F, F, F, F, B, S"
1104,9,S,"S, B, F, F, F, F, F, B, C"
1105,9,S,"S, B, F, F, F, F, F, F, S"
1106,9,S,"S, B, F, F, F, F, F, F, C"
1107,9,S,"S, F, B, B, B, F, F, F, S"
1108,9,S,"S, F, B, B, B, F, F, F, C"
1109,9,S,"S, F, B, B, F, B, F, F, S"
1110,9,S,"S, F, B, B, F, B, F, F, C"
1111,9,S,"S, F, B, B, F, F, B, F, S"
1112,9,S,"S, F, B, B, F, F, B, F, C"
1113,9,S,"S, F, B, B, F, F, F, B, S"
1114,9,S,"S, F, B, B, F, F, F, B, C"
1115,9,S,"S, F, B, B, F, F, F, F, S"
1116,9,S,"S, F, B, B, F, F, F, F, C"
1117,9,S,"S, F, B, F, B, B, F, F, S"
1118,9,S,"S, F, B, F, B, B, F, F, C"
1119,9,S,"S, F, B, F, B, F, B, F, S"
1120,9,S,"S, F, B, F, B, F, B, F, C"
1121,9,S,"S, F, B, F, B, F, F, B, S"
1122,9,S,"S, F, B, F, B, F, F, B, C"
1123,9,S,"S, F, B, F, B, F, F, F, S"
1124,9,S,"S, F, B, F, B, F, F, F, C"
1125,9,S,"S, F, B, F, F, B, B, F, S"
1126,9,S,"S, F, B, F, F, B, B, F, C"
1127,9,S,"S, F, B, F, F, B, F, B, S"
1128,9,S,"S, F, B, F, F, B, F, B, C"
1129,9,S,"S, F, B, F, F, B, F, F, S"
1130,9,S,"S, F, B, F, F, B, F, F, C"
1131,9,S,"S, F, B, F, F, F, B, B, S"
1132,9,S,"S, F, B, F, F, F, B, B, C"
1133,9,S,"S, F, B, F, F, F, B, F, S"
1134,9,S,"S, F, B, F, F, F, B, F, C"
1135,9,S,"S, F, B, F, F, F, F, B, S"
1136,9,S,"S, F, B, F, F, F, F, B, C"
1137,9,S,"S, F, B, F, F, F, F, F, S"
1138,9,S,"S, F, B, F, F, F, F, F, C"
1139,9,S,"S, F, F, B, B, B, F, F, S"
1140,9,S,"S, F, F, B, B, B, F, F, C"
1141,9,S,"S, F, F, B, B, F, B, F, S"
1142,9,S,"S, F, F, B, B, F, B, F, C"
1143,9,S,"S, F, F, B, B, F, F, B, S"
1144,9,S,"S, F, F, B, B, F, F, B, C"
1145,9,S,"S, F, F, B, B, F, F, F, S"
1146,9,S,"S, F, F, B, B, F, F, F, C"
1147,9,S,"S, F, F, B, F, B, B, F, S"
1148,9,S,"S, F, F, B, F, B, B, F, C"
1149,9,S,"S, F, F, B, F, B, F, B, S"
1150,9,S,"S, F, F, B, F, B, F, B, C"
1151,9,S,"S, F, F, B, F, B, F, F, S"
1152,9,S,"S, F, F, B, F, B, F, F, C"
1153,9,S,"S, F, F, B, F, F, B, B, S"
1154,9,S,"S, F, F, B, F, F, B, B, C"
1155,9,S,"S, F, F, B, F, F, B, F, S"
1156,9,S,"S, F, F, B, F, F, B, F, C"
1157,9,S,"S, F, F, B, F, F, F, B, S"
1158,9,S,"S, F, F, B, F, F, F, B, C"
1159,9,S,"S, F, F, B, F, F, F, F, S"
1160,9,S,"S, F, F, B, F, F, F, F, C"
1161,9,S,"S, F, F, F, B, B, B, F, S"
1162,9,S,"S, F, F, F, B, B, B, F, C"
1163,9,S,"S, F, F, F, B, B, F, B, S"
1164,9,S,"S, F, F, F, B, B, F, B, C"
1165,9,S,"S, F, F, F, B, B, F, F, S"
1166,9,S,"S, F, F, F, B, B, F, F, C"
1167,9,S,"S, F, F, F, B, F, B, B, S"
1168,9,S,"S, F, F, F, B, F, B, B, C"
1169,9,S,"S, F, F, F, B, F, B, F, S"
1170,9,S,"S, F, F, F, B, F, B, F, C"
1171,9,S,"S, F, F, F, B, F, F, B, S"
1172,9,S,"S, F, F, F, B, F, F, B, C"
1173,9,S,"S, F, F, F, B, F, F, F, S"
1174,9,S,"S, F, F, F, B, F, F, F, C"
1175,9,S,"S, F, F, F, F, B, B, B, S"
1176,9,S,"S, F, F, F, F, B, B, B, C"
1177,9,S,"S, F, F, F, F, B, B, F, S"
1178,9,S,"S, F, F, F, F, B, B, F, C"
1179,9,S,"S, F, F, F, F, B, F, B, S"
1180,9,S,"S, F, F, F, F, B, F, B, C"
1181,9,S,"S, F, F, F, F, B, F, F, S"
1182,9,S,"S, F, F, F, F, B, F, F, C"
1183,9,S,"S, F, F, F, F, F, B, B, S"
1184,9,S,"S, F, F, F, F, F, B, B, C"
1185,9,S,"S, F, F, F, F, F, B, F, S"
1186,9,S,"S, F, F, F, F, F, B, F, C"
1187,9,S,"S, F, F, F, F, F, F, B, S"
1188,9,S,"S, F, F, F, F, F, F, B, C"
1189,9,S,"S, F, F, F, F, F, F, F, S"
1190,9,S,"S, F, F, F, F, F, F, F, C"
1191,9,C,"C, B, B, B, F, F, F, F, S"
1192,9,C,"C, B, B, B, F, F, F, F, C"
1193,9,C,"C, B, B, F, B, F, F, F, S"
1194,9,C,"C, B, B, F, B, F, F, F, C"
1195,9,C,"C, B, B, F, F, B, F, F, S"
1196,9,C,"C, B, B, F, F, B, F, F, C"
1197,9,C,"C, B, B, F, F, F, B, F, S"
1198,9,C,"C, B, B, F, F, F, B, F, C"
1199,9,C,"C, B, B, F, F, F, F, B, S"
1200,9,C,"C, B, B, F, F, F, F, B, C"
1201,9,C,"C, B, B, F, F, F, F, F, S"
1202,9,C,"C, B, B, F, F, F, F, F, C"
